symbol,exchange,date,open_price,high_price,low_price,close_price,volume,daily_return,volatility,sma_5,sma_20,rsi,news_headlines,news_sentiment_score
BTC-USD,Crypto,2025-09-24,112007.6640625,113986.2734375,111229.640625,113328.6328125,48044595085,0.011731809832655538,0.009959799930004539,113823.9390625,114163.512109375,47.34934018491608,Jim Cramer Strikes Again: Says Bitcoin and Gold Are Topping—Time to Buy Even More BTC USD? - Yahoo Finance | Major exchange lists BTC futures contracts,1.0
BTC-USD,Crypto,2025-09-25,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284,-0.03776048156409062,0.01324103138682879,112489.4046875,114083.42734375,27.80555698747358,"Gold Is A $4T Liquidity Sponge: BTC USD Fair Value At $250,000 - Yahoo Finance | Bitcoin price falls ahead of key US inflation reading - Yahoo | Bitcoin falls below $110,000 as 'cautious tone' sweeps over market - Yahoo Finance | BTC technical analysis suggests upward trend",-1.0
BTC-USD,Crypto,2025-09-26,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949,0.0060847628462732395,0.013300635515746553,111370.7515625,114057.833984375,28.148781530568627,Regulatory clarity boosts BTC adoption,1.0
BTC-USD,Crypto,2025-09-27,109707.140625,109778.5,109144.296875,109681.9453125,26308042910,-0.0002814877077529365,0.01314216573312889,110757.4390625,113983.550390625,28.382124089888222,Market analysts bullish on BTC price action,1.0
BTC-USD,Crypto,2025-09-28,109687.5703125,109819.875,109261.6640625,109618.7109375,22256322560,-0.0005765249223090851,0.012981339912682976,110278.28125,113860.914453125,29.35313540549201,BTC shows strong momentum amid institutional interest,1.0
